heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,notMandatory,black,52,0,0,6,2
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,notMandatory,black,46,0,0,7,2
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,notMandatory,black,78,0,0,4,2
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,notMandatory,black,76,0,0,2,3
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,notMandatory,draw,118,0,1,1,2
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,notMandatory,black,136,0,0,0,1
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,notMandatory,draw,110,1,1,0,1
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,notMandatory,black,46,0,0,8,1
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,notMandatory,black,46,1,0,7,3
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,notMandatory,black,68,1,0,5,2
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,notMandatory,draw,115,1,2,0,3
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,notMandatory,white,43,9,2,2,0
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,notMandatory,black,64,0,0,5,1
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,notMandatory,black,64,0,0,5,2
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,notMandatory,black,46,0,0,9,1
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,notMandatory,black,50,0,0,6,2
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,notMandatory,black,122,1,1,0,3
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,notMandatory,black,56,0,0,8,2
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,notMandatory,black,56,0,0,2,3
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,notMandatory,draw,161,0,2,0,1
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,mandatory,white,55,4,1,0,0
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,mandatory,white,69,2,1,0,0
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,mandatory,black,56,1,0,2,1
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,mandatory,black,56,0,0,1,1
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,mandatory,draw,66,1,1,0,1
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,mandatory,black,66,0,0,3,0
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,mandatory,white,41,6,2,1,0
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,mandatory,black,52,1,0,4,1
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,mandatory,draw,97,0,2,0,1
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,mandatory,white,73,2,1,0,0
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,mandatory,white,83,2,0,0,0
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,mandatory,black,44,0,0,5,1
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,mandatory,black,50,0,0,6,1
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,mandatory,white,61,2,1,0,0
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,mandatory,black,70,0,0,3,1
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,mandatory,white,61,2,1,0,0
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,mandatory,black,48,1,0,5,3
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,mandatory,black,46,0,0,6,1
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,mandatory,white,67,4,0,0,0
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,mandatory,black,48,0,0,2,1
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,bestMandatory,white,47,5,0,0,0
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,bestMandatory,white,63,3,1,0,0
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,bestMandatory,white,73,1,1,0,0
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,bestMandatory,draw,81,0,1,0,1
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,bestMandatory,draw,98,0,1,2,1
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,bestMandatory,black,66,1,0,1,1
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,bestMandatory,black,60,0,0,4,1
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,bestMandatory,black,58,0,0,0,1
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,bestMandatory,black,48,0,0,5,0
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,bestMandatory,black,48,1,0,6,1
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,bestMandatory,black,56,0,0,3,1
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,bestMandatory,white,57,3,1,0,0
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,bestMandatory,white,61,3,0,0,0
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,bestMandatory,white,47,7,0,1,0
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,bestMandatory,black,66,0,0,2,1
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,bestMandatory,black,48,0,0,6,1
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,bestMandatory,white,81,0,2,0,0
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,bestMandatory,draw,75,1,1,0,1
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,bestMandatory,black,66,0,0,1,1
heuristicCountPiecesUnweighted,3,heuristicCountPieces,3,bestMandatory,white,57,4,0,0,0
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,notMandatory,white,47,4,1,1,0
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,notMandatory,black,66,0,0,5,2
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,notMandatory,black,56,1,0,8,2
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,notMandatory,draw,134,0,1,0,6
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,notMandatory,draw,120,1,1,0,4
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,notMandatory,black,44,1,0,7,3
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,notMandatory,black,68,1,0,3,1
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,notMandatory,black,44,0,0,7,2
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,notMandatory,black,62,1,0,3,3
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,notMandatory,black,56,1,0,4,3
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,notMandatory,white,49,6,2,0,0
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,notMandatory,black,40,1,0,8,2
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,notMandatory,draw,140,0,1,0,3
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,notMandatory,black,54,0,0,5,2
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,notMandatory,black,108,0,0,0,2
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,notMandatory,black,58,0,0,4,2
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,notMandatory,black,78,0,0,4,2
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,notMandatory,black,36,2,0,10,2
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,notMandatory,draw,184,1,2,0,1
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,notMandatory,black,70,0,0,3,3
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,mandatory,white,57,3,0,0,0
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,mandatory,black,54,0,0,1,1
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,mandatory,black,100,0,0,0,2
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,mandatory,white,57,4,0,0,0
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,mandatory,black,40,0,0,3,2
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,mandatory,black,52,0,0,4,1
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,mandatory,black,84,0,0,0,1
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,mandatory,black,44,2,0,4,1
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,mandatory,white,77,3,0,0,0
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,mandatory,black,62,0,0,2,1
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,mandatory,white,71,2,1,0,0
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,mandatory,black,52,0,0,1,2
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,mandatory,white,53,4,0,0,0
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,mandatory,white,51,5,0,1,0
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,mandatory,draw,75,1,1,0,1
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,mandatory,white,63,5,0,0,0
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,mandatory,black,58,0,0,3,1
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,mandatory,black,60,0,0,2,1
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,mandatory,white,39,4,1,0,0
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,mandatory,black,74,0,0,1,3
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,bestMandatory,black,104,0,0,0,5
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,bestMandatory,black,50,0,0,4,1
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,bestMandatory,white,53,3,1,0,0
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,bestMandatory,white,53,3,1,0,0
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,bestMandatory,black,44,0,0,3,2
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,bestMandatory,draw,66,0,1,0,1
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,bestMandatory,black,62,0,0,3,1
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,bestMandatory,black,66,0,0,1,2
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,bestMandatory,black,56,0,0,1,1
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,bestMandatory,black,54,0,0,2,2
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,bestMandatory,black,54,0,0,3,1
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,bestMandatory,white,49,4,0,0,0
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,bestMandatory,draw,71,1,1,0,2
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,bestMandatory,white,57,2,1,0,0
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,bestMandatory,black,78,0,0,0,2
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,bestMandatory,black,70,0,0,0,2
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,bestMandatory,white,57,5,0,0,0
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,bestMandatory,white,55,5,0,0,0
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,bestMandatory,black,66,0,0,3,1
heuristicCountPiecesUnweighted,3,heuristicWeighDistance,3,bestMandatory,draw,72,0,1,0,2
heuristicCountPiecesUnweighted,3,heuristicClusters,3,notMandatory,draw,118,1,1,2,3
heuristicCountPiecesUnweighted,3,heuristicClusters,3,notMandatory,white,59,8,1,0,0
heuristicCountPiecesUnweighted,3,heuristicClusters,3,notMandatory,white,53,6,1,0,0
heuristicCountPiecesUnweighted,3,heuristicClusters,3,notMandatory,black,42,1,0,9,1
heuristicCountPiecesUnweighted,3,heuristicClusters,3,notMandatory,white,49,7,1,1,0
heuristicCountPiecesUnweighted,3,heuristicClusters,3,notMandatory,black,82,0,0,1,2
heuristicCountPiecesUnweighted,3,heuristicClusters,3,notMandatory,black,100,0,0,3,2
heuristicCountPiecesUnweighted,3,heuristicClusters,3,notMandatory,draw,182,0,1,0,3
heuristicCountPiecesUnweighted,3,heuristicClusters,3,notMandatory,draw,139,0,2,0,2
heuristicCountPiecesUnweighted,3,heuristicClusters,3,notMandatory,black,62,0,0,4,1
heuristicCountPiecesUnweighted,3,heuristicClusters,3,notMandatory,white,97,3,2,0,0
heuristicCountPiecesUnweighted,3,heuristicClusters,3,notMandatory,white,43,8,3,0,0
heuristicCountPiecesUnweighted,3,heuristicClusters,3,notMandatory,white,87,2,2,0,0
heuristicCountPiecesUnweighted,3,heuristicClusters,3,notMandatory,white,45,9,2,0,0
heuristicCountPiecesUnweighted,3,heuristicClusters,3,notMandatory,white,67,6,1,0,0
heuristicCountPiecesUnweighted,3,heuristicClusters,3,notMandatory,black,54,0,0,7,2
heuristicCountPiecesUnweighted,3,heuristicClusters,3,notMandatory,white,71,8,2,0,0
heuristicCountPiecesUnweighted,3,heuristicClusters,3,notMandatory,white,59,6,1,0,0
heuristicCountPiecesUnweighted,3,heuristicClusters,3,notMandatory,white,43,9,2,0,0
heuristicCountPiecesUnweighted,3,heuristicClusters,3,notMandatory,black,46,3,0,9,1
heuristicCountPiecesUnweighted,3,heuristicClusters,3,mandatory,white,43,7,0,0,0
heuristicCountPiecesUnweighted,3,heuristicClusters,3,mandatory,black,60,0,0,5,1
heuristicCountPiecesUnweighted,3,heuristicClusters,3,mandatory,white,41,5,1,0,0
heuristicCountPiecesUnweighted,3,heuristicClusters,3,mandatory,draw,97,1,1,1,1
heuristicCountPiecesUnweighted,3,heuristicClusters,3,mandatory,white,67,2,1,0,0
heuristicCountPiecesUnweighted,3,heuristicClusters,3,mandatory,black,86,0,0,4,1
heuristicCountPiecesUnweighted,3,heuristicClusters,3,mandatory,white,57,6,0,0,0
