heuristicCountPiecesUnweighted,5,heuristicCountPieces,5,bestMandatory,black,60,0,0,1,1
heuristicCountPiecesUnweighted,5,heuristicCountPieces,5,bestMandatory,white,51,2,1,0,0
heuristicCountPiecesUnweighted,5,heuristicCountPieces,5,bestMandatory,black,58,0,0,4,1
heuristicCountPiecesUnweighted,5,heuristicCountPieces,5,bestMandatory,black,58,0,0,6,0
heuristicCountPiecesUnweighted,5,heuristicCountPieces,5,bestMandatory,black,74,0,0,2,1
heuristicCountPiecesUnweighted,5,heuristicCountPieces,5,bestMandatory,white,77,2,2,0,0
heuristicCountPiecesUnweighted,5,heuristicCountPieces,5,bestMandatory,black,50,0,0,6,0
heuristicCountPiecesUnweighted,5,heuristicCountPieces,5,bestMandatory,black,72,0,0,2,1
heuristicCountPiecesUnweighted,5,heuristicCountPieces,5,bestMandatory,white,47,6,1,1,0
heuristicCountPiecesUnweighted,5,heuristicCountPieces,5,bestMandatory,black,56,0,0,2,1
heuristicCountPiecesUnweighted,5,heuristicCountPieces,5,bestMandatory,black,50,0,0,6,1
heuristicCountPiecesUnweighted,5,heuristicCountPieces,5,bestMandatory,white,53,6,0,4,0
heuristicCountPiecesUnweighted,5,heuristicCountPieces,5,bestMandatory,white,57,2,1,0,0
heuristicCountPiecesUnweighted,5,heuristicCountPieces,5,bestMandatory,black,50,1,0,2,1
heuristicCountPiecesUnweighted,5,heuristicCountPieces,5,bestMandatory,draw,80,0,1,1,1
heuristicCountPiecesUnweighted,5,heuristicCountPieces,5,bestMandatory,black,42,0,0,6,1
heuristicCountPiecesUnweighted,5,heuristicCountPieces,5,bestMandatory,draw,127,0,2,1,2
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,mandatory,white,57,5,0,0,0
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,mandatory,draw,149,0,2,0,1
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,mandatory,black,58,0,0,3,1
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,mandatory,white,51,3,1,0,0
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,mandatory,black,42,1,0,6,2
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,mandatory,black,60,0,0,3,2
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,mandatory,draw,169,0,2,0,1
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,mandatory,black,74,0,0,1,3
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,mandatory,white,51,7,0,0,0
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,mandatory,draw,76,0,1,1,1
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,mandatory,black,58,0,0,1,2
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,mandatory,white,59,5,0,0,0
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,mandatory,white,65,4,1,0,0
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,mandatory,draw,124,0,1,0,2
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,mandatory,black,80,0,0,0,1
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,mandatory,black,54,0,0,2,2
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,mandatory,black,56,0,0,3,2
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,mandatory,draw,159,0,2,0,1
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,mandatory,white,51,6,0,0,0
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,mandatory,black,60,0,0,4,1
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,mandatory,black,52,1,0,3,2
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,mandatory,black,60,0,0,3,2
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,mandatory,draw,84,0,1,0,1
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,mandatory,white,57,4,0,0,0
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,mandatory,black,60,0,0,2,2
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,mandatory,white,51,5,0,0,0
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,mandatory,white,45,8,0,0,0
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,mandatory,draw,78,1,1,0,1
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,mandatory,black,48,0,0,4,2
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,mandatory,black,56,0,0,2,1
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,mandatory,white,53,3,1,0,0
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,mandatory,white,49,8,0,2,0
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,mandatory,black,62,0,0,2,1
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,mandatory,black,64,0,0,3,2
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,mandatory,white,53,4,1,0,0
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,mandatory,black,46,0,0,6,2
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,mandatory,black,52,1,0,4,1
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,mandatory,black,72,0,0,1,2
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,mandatory,draw,76,0,1,0,1
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,mandatory,white,49,5,0,0,0
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,mandatory,black,82,0,0,0,1
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,mandatory,black,68,0,0,2,1
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,mandatory,white,53,4,0,0,0
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,mandatory,white,69,6,0,0,0
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,mandatory,black,60,0,0,1,1
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,mandatory,draw,71,0,1,0,1
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,mandatory,white,55,2,1,0,0
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,mandatory,black,54,0,0,4,2
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,mandatory,white,59,5,0,0,0
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,mandatory,black,52,1,0,4,1
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,bestMandatory,white,63,4,0,0,0
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,bestMandatory,draw,62,0,1,0,2
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,bestMandatory,black,54,0,0,2,2
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,bestMandatory,black,56,1,0,4,1
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,bestMandatory,draw,74,0,1,0,1
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,bestMandatory,black,60,0,0,1,2
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,bestMandatory,draw,73,0,1,0,1
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,bestMandatory,draw,102,0,1,0,2
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,bestMandatory,black,46,0,0,5,1
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,bestMandatory,white,71,1,1,1,0
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,bestMandatory,black,60,0,0,1,2
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,bestMandatory,black,88,0,0,1,1
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,bestMandatory,white,43,5,0,0,0
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,bestMandatory,black,86,0,0,2,2
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,bestMandatory,black,52,1,0,6,1
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,bestMandatory,white,49,5,0,0,0
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,bestMandatory,black,64,0,0,1,2
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,bestMandatory,black,72,0,0,0,1
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,bestMandatory,draw,129,0,2,0,1
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,bestMandatory,black,54,0,0,1,2
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,bestMandatory,black,58,1,0,3,2
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,bestMandatory,black,56,0,0,3,1
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,bestMandatory,black,66,0,0,2,2
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,bestMandatory,black,68,0,0,1,2
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,bestMandatory,black,46,0,0,4,2
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,bestMandatory,black,64,0,0,2,1
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,bestMandatory,white,47,5,1,0,0
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,bestMandatory,draw,79,0,1,0,2
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,bestMandatory,white,135,1,3,0,0
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,bestMandatory,black,44,0,0,3,2
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,bestMandatory,white,53,5,1,0,0
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,bestMandatory,white,57,2,1,0,0
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,bestMandatory,draw,66,0,1,0,1
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,bestMandatory,white,51,4,0,0,0
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,bestMandatory,black,48,0,0,4,1
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,bestMandatory,black,64,0,0,0,1
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,bestMandatory,white,47,2,1,0,0
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,bestMandatory,black,52,0,0,1,1
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,bestMandatory,black,60,0,0,0,1
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,bestMandatory,black,66,0,0,2,2
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,bestMandatory,draw,203,0,2,0,1
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,bestMandatory,draw,55,0,1,0,1
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,bestMandatory,black,58,0,0,1,2
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,bestMandatory,black,50,0,0,4,2
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,bestMandatory,black,80,0,0,0,2
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,bestMandatory,black,50,0,0,5,0
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,bestMandatory,white,39,4,0,0,0
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,bestMandatory,black,78,0,0,0,2
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,bestMandatory,white,59,5,0,0,0
heuristicCountPiecesUnweighted,5,heuristicWeighDistance,5,bestMandatory,black,58,1,0,6,1
heuristicCountPiecesUnweighted,5,heuristicClusters,5,mandatory,black,64,0,0,1,1
heuristicCountPiecesUnweighted,5,heuristicClusters,5,mandatory,black,48,0,0,4,0
heuristicCountPiecesUnweighted,5,heuristicClusters,5,mandatory,black,48,0,0,7,1
heuristicCountPiecesUnweighted,5,heuristicClusters,5,mandatory,white,65,3,1,0,0
heuristicCountPiecesUnweighted,5,heuristicClusters,5,mandatory,black,52,0,0,3,2
heuristicCountPiecesUnweighted,5,heuristicClusters,5,mandatory,black,96,0,0,0,3
heuristicCountPiecesUnweighted,5,heuristicClusters,5,mandatory,black,68,0,0,3,1
heuristicCountPiecesUnweighted,5,heuristicClusters,5,mandatory,draw,154,0,1,0,2
heuristicCountPiecesUnweighted,5,heuristicClusters,5,mandatory,white,57,2,1,0,0
heuristicCountPiecesUnweighted,5,heuristicClusters,5,mandatory,white,53,3,0,0,0
heuristicCountPiecesUnweighted,5,heuristicClusters,5,mandatory,white,53,6,0,0,0
heuristicCountPiecesUnweighted,5,heuristicClusters,5,mandatory,draw,155,0,2,0,1
heuristicCountPiecesUnweighted,5,heuristicClusters,5,mandatory,black,52,0,0,5,1
heuristicCountPiecesUnweighted,5,heuristicClusters,5,mandatory,draw,147,0,1,0,1
heuristicCountPiecesUnweighted,5,heuristicClusters,5,mandatory,black,58,0,0,3,1
heuristicCountPiecesUnweighted,5,heuristicClusters,5,mandatory,white,53,2,1,0,0
heuristicCountPiecesUnweighted,5,heuristicClusters,5,mandatory,draw,95,0,2,0,1
heuristicCountPiecesUnweighted,5,heuristicClusters,5,mandatory,white,67,3,1,0,0
heuristicCountPiecesUnweighted,5,heuristicClusters,5,mandatory,white,51,3,1,0,0
heuristicCountPiecesUnweighted,5,heuristicClusters,5,mandatory,white,47,5,0,0,0
heuristicCountPiecesUnweighted,5,heuristicClusters,5,mandatory,black,56,0,0,3,1
heuristicCountPiecesUnweighted,5,heuristicClusters,5,mandatory,white,55,3,1,0,0
heuristicCountPiecesUnweighted,5,heuristicClusters,5,mandatory,white,77,3,0,0,0
heuristicCountPiecesUnweighted,5,heuristicClusters,5,mandatory,black,50,0,0,3,1
heuristicCountPiecesUnweighted,5,heuristicClusters,5,mandatory,draw,128,2,1,0,1
heuristicCountPiecesUnweighted,5,heuristicClusters,5,mandatory,black,56,1,0,8,1
heuristicCountPiecesUnweighted,5,heuristicClusters,5,mandatory,white,53,6,0,0,0
heuristicCountPiecesUnweighted,5,heuristicClusters,5,mandatory,black,68,0,0,4,1
heuristicCountPiecesUnweighted,5,heuristicClusters,5,mandatory,white,49,6,0,0,0
heuristicCountPiecesUnweighted,5,heuristicClusters,5,mandatory,black,68,0,0,2,1
heuristicCountPiecesUnweighted,5,heuristicClusters,5,mandatory,black,74,0,0,1,1
heuristicCountPiecesUnweighted,5,heuristicClusters,5,mandatory,black,94,0,0,1,2
heuristicCountPiecesUnweighted,5,heuristicClusters,5,mandatory,black,54,0,0,6,1
heuristicCountPiecesUnweighted,5,heuristicClusters,5,mandatory,black,80,0,0,0,3
heuristicCountPiecesUnweighted,5,heuristicClusters,5,mandatory,draw,163,0,2,0,1
heuristicCountPiecesUnweighted,5,heuristicClusters,5,mandatory,black,58,1,0,3,1
heuristicCountPiecesUnweighted,5,heuristicClusters,5,mandatory,draw,87,3,1,1,2
heuristicCountPiecesUnweighted,5,heuristicClusters,5,mandatory,black,58,1,0,5,1
heuristicCountPiecesUnweighted,5,heuristicClusters,5,mandatory,black,82,0,0,1,2
heuristicCountPiecesUnweighted,5,heuristicClusters,5,mandatory,black,60,0,0,5,1
heuristicCountPiecesUnweighted,5,heuristicClusters,5,mandatory,black,56,2,0,4,1
heuristicCountPiecesUnweighted,5,heuristicClusters,5,mandatory,black,66,0,0,1,1
heuristicCountPiecesUnweighted,5,heuristicClusters,5,mandatory,draw,209,0,2,0,1
heuristicCountPiecesUnweighted,5,heuristicClusters,5,mandatory,white,57,5,0,0,0
heuristicCountPiecesUnweighted,5,heuristicClusters,5,mandatory,white,53,7,0,0,0
heuristicCountPiecesUnweighted,5,heuristicClusters,5,mandatory,white,55,6,0,0,0
heuristicCountPiecesUnweighted,5,heuristicClusters,5,mandatory,black,66,0,0,3,1
heuristicCountPiecesUnweighted,5,heuristicClusters,5,mandatory,draw,151,0,3,0,1
heuristicCountPiecesUnweighted,5,heuristicClusters,5,mandatory,white,55,5,1,0,0
heuristicCountPiecesUnweighted,5,heuristicClusters,5,mandatory,draw,133,1,1,0,1
heuristicCountPiecesUnweighted,5,heuristicClusters,5,bestMandatory,black,46,1,0,5,1
heuristicCountPiecesUnweighted,5,heuristicClusters,5,bestMandatory,black,72,0,0,6,1
heuristicCountPiecesUnweighted,5,heuristicClusters,5,bestMandatory,black,52,1,0,5,1
heuristicCountPiecesUnweighted,5,heuristicClusters,5,bestMandatory,black,54,0,0,6,2
heuristicCountPiecesUnweighted,5,heuristicClusters,5,bestMandatory,white,57,5,1,0,0
heuristicCountPiecesUnweighted,5,heuristicClusters,5,bestMandatory,white,51,6,0,0,0
heuristicCountPiecesUnweighted,5,heuristicClusters,5,bestMandatory,black,72,0,0,3,1
heuristicCountPiecesUnweighted,5,heuristicClusters,5,bestMandatory,black,60,0,0,6,1
heuristicCountPiecesUnweighted,5,heuristicClusters,5,bestMandatory,draw,69,0,1,1,1
heuristicCountPiecesUnweighted,5,heuristicClusters,5,bestMandatory,white,53,6,1,0,0
heuristicCountPiecesUnweighted,5,heuristicClusters,5,bestMandatory,white,55,5,1,0,0
heuristicCountPiecesUnweighted,5,heuristicClusters,5,bestMandatory,white,61,4,1,0,0
heuristicCountPiecesUnweighted,5,heuristicClusters,5,bestMandatory,white,41,5,1,0,0
heuristicCountPiecesUnweighted,5,heuristicClusters,5,bestMandatory,white,39,7,1,0,0
heuristicCountPiecesUnweighted,5,heuristicClusters,5,bestMandatory,black,54,0,0,4,1
heuristicCountPiecesUnweighted,5,heuristicClusters,5,bestMandatory,black,64,0,0,2,1
heuristicCountPiecesUnweighted,5,heuristicClusters,5,bestMandatory,black,102,1,0,0,1
heuristicCountPiecesUnweighted,5,heuristicClusters,5,bestMandatory,black,62,0,0,4,1
heuristicCountPiecesUnweighted,5,heuristicClusters,5,bestMandatory,black,78,0,0,0,2
heuristicCountPiecesUnweighted,5,heuristicClusters,5,bestMandatory,white,55,6,0,0,0
heuristicCountPiecesUnweighted,5,heuristicClusters,5,bestMandatory,white,47,4,1,0,0
heuristicCountPiecesUnweighted,5,heuristicClusters,5,bestMandatory,black,54,1,0,4,1
heuristicCountPiecesUnweighted,5,heuristicClusters,5,bestMandatory,draw,67,0,1,0,1
heuristicCountPiecesUnweighted,5,heuristicClusters,5,bestMandatory,white,53,4,0,0,0
heuristicCountPiecesUnweighted,5,heuristicClusters,5,bestMandatory,black,60,0,0,5,1
heuristicCountPiecesUnweighted,5,heuristicClusters,5,bestMandatory,draw,83,0,1,0,2
heuristicCountPiecesUnweighted,5,heuristicClusters,5,bestMandatory,white,47,6,2,0,0
heuristicCountPiecesUnweighted,5,heuristicClusters,5,bestMandatory,black,72,0,0,1,1
heuristicCountPiecesUnweighted,5,heuristicClusters,5,bestMandatory,draw,79,1,1,0,1
heuristicCountPiecesUnweighted,5,heuristicClusters,5,bestMandatory,draw,138,0,1,0,2
heuristicCountPiecesUnweighted,5,heuristicClusters,5,bestMandatory,black,52,1,0,1,2
heuristicCountPiecesUnweighted,5,heuristicClusters,5,bestMandatory,draw,124,1,2,0,2
heuristicCountPiecesUnweighted,5,heuristicClusters,5,bestMandatory,black,66,0,0,4,0
heuristicCountPiecesUnweighted,5,heuristicClusters,5,bestMandatory,white,61,4,1,0,0
heuristicCountPiecesUnweighted,5,heuristicClusters,5,bestMandatory,black,74,0,0,1,1
heuristicCountPiecesUnweighted,5,heuristicClusters,5,bestMandatory,white,51,1,1,0,0
heuristicCountPiecesUnweighted,5,heuristicClusters,5,bestMandatory,draw,162,0,1,1,1
heuristicCountPiecesUnweighted,5,heuristicClusters,5,bestMandatory,black,66,0,0,2,1
heuristicCountPiecesUnweighted,5,heuristicClusters,5,bestMandatory,draw,93,0,1,1,1
heuristicCountPiecesUnweighted,5,heuristicClusters,5,bestMandatory,draw,72,0,1,1,1
heuristicCountPiecesUnweighted,5,heuristicClusters,5,bestMandatory,white,49,4,0,0,0
heuristicCountPiecesUnweighted,5,heuristicClusters,5,bestMandatory,black,78,0,0,1,1
