heuristicCountPieces,8,heuristicCountPiecesWeighted,8,mandatory,draw,114,0,1,0,3,12735
heuristicCountPieces,8,heuristicCountPiecesWeighted,8,mandatory,white,55,5,0,0,0,780
heuristicCountPieces,8,heuristicCountPiecesWeighted,8,mandatory,white,75,3,0,0,0,1343
heuristicCountPieces,8,heuristicCountPiecesWeighted,8,mandatory,black,78,0,0,1,2,3637
heuristicCountPieces,8,heuristicCountPiecesWeighted,8,mandatory,draw,91,1,0,0,2,3239
heuristicCountPieces,8,heuristicCountPiecesWeighted,8,mandatory,black,52,0,0,6,0,855
heuristicCountPieces,8,heuristicCountPiecesWeighted,8,mandatory,draw,126,0,1,0,1,17969
heuristicCountPieces,8,heuristicCountPiecesWeighted,8,mandatory,white,73,2,1,0,0,1920
heuristicCountPieces,8,heuristicCountPiecesWeighted,8,mandatory,black,60,0,0,0,1,2178
heuristicCountPieces,8,heuristicCountPiecesWeighted,8,mandatory,black,58,0,0,3,0,1072
heuristicCountPieces,8,heuristicCountPiecesWeighted,8,mandatory,black,52,0,0,5,1,1452
heuristicCountPieces,8,heuristicCountPiecesWeighted,8,mandatory,draw,84,0,1,1,1,1699
heuristicCountPieces,8,heuristicCountPiecesWeighted,8,mandatory,white,83,1,2,0,0,5431
heuristicCountPieces,8,heuristicCountPiecesWeighted,8,mandatory,draw,135,0,3,0,1,26291
heuristicCountPieces,8,heuristicCountPiecesWeighted,8,mandatory,white,65,2,0,0,0,934
heuristicCountPieces,8,heuristicCountPiecesWeighted,8,mandatory,draw,72,0,2,0,1,845
heuristicCountPieces,8,heuristicCountPiecesWeighted,8,mandatory,draw,85,0,1,1,1,1670
heuristicCountPieces,8,heuristicCountPiecesWeighted,8,mandatory,draw,73,0,1,1,1,1488
heuristicCountPieces,8,heuristicCountPiecesWeighted,8,mandatory,black,72,0,0,0,1,1029
heuristicCountPieces,8,heuristicCountPiecesWeighted,8,mandatory,black,50,0,0,3,2,958
heuristicCountPieces,8,heuristicCountPiecesWeighted,8,mandatory,black,60,0,0,1,1,1012
heuristicCountPieces,8,heuristicCountPiecesWeighted,8,mandatory,black,64,0,0,2,1,925
heuristicCountPieces,8,heuristicCountPiecesWeighted,8,mandatory,draw,68,1,1,0,1,1616
heuristicCountPieces,8,heuristicCountPiecesWeighted,8,mandatory,white,49,6,0,3,0,1074
heuristicCountPieces,8,heuristicCountPiecesWeighted,8,mandatory,black,54,0,0,2,1,917
heuristicCountPieces,8,heuristicCountPiecesWeighted,8,bestMandatory,black,68,0,0,1,2,2114
heuristicCountPieces,8,heuristicCountPiecesWeighted,8,bestMandatory,black,100,0,0,1,1,2849
heuristicCountPieces,8,heuristicCountPiecesWeighted,8,bestMandatory,black,50,0,0,5,1,767
heuristicCountPieces,8,heuristicCountPiecesWeighted,8,bestMandatory,black,72,0,0,5,0,1308
heuristicCountPieces,8,heuristicCountPiecesWeighted,8,bestMandatory,black,70,0,0,3,1,870
heuristicCountPieces,8,heuristicCountPiecesWeighted,8,bestMandatory,white,65,4,0,0,0,1079
heuristicCountPieces,8,heuristicCountPiecesWeighted,8,bestMandatory,black,70,0,0,4,0,3819
heuristicCountPieces,8,heuristicCountPiecesWeighted,8,bestMandatory,black,54,0,0,4,0,1757
heuristicCountPieces,8,heuristicCountPiecesWeighted,8,bestMandatory,white,73,0,1,0,0,1320
heuristicCountPieces,8,heuristicCountPiecesWeighted,8,bestMandatory,black,76,0,0,1,2,2908
heuristicCountPieces,8,heuristicCountPiecesWeighted,8,bestMandatory,black,58,0,0,4,1,1217
heuristicCountPieces,8,heuristicCountPiecesWeighted,8,bestMandatory,black,78,0,0,4,1,2192
heuristicCountPieces,8,heuristicCountPiecesWeighted,8,bestMandatory,draw,84,1,1,0,1,1868
heuristicCountPieces,8,heuristicCountPiecesWeighted,8,bestMandatory,draw,102,0,1,0,1,5353
heuristicCountPieces,8,heuristicCountPiecesWeighted,8,bestMandatory,white,57,5,1,0,0,860
heuristicCountPieces,8,heuristicCountPiecesWeighted,8,bestMandatory,black,56,0,0,4,1,2218
heuristicCountPieces,8,heuristicCountPiecesWeighted,8,bestMandatory,black,80,0,0,2,1,1594
heuristicCountPieces,8,heuristicCountPiecesWeighted,8,bestMandatory,black,48,0,0,5,1,1195
heuristicCountPieces,8,heuristicCountPiecesWeighted,8,bestMandatory,draw,65,0,1,0,1,2027
heuristicCountPieces,8,heuristicCountPiecesWeighted,8,bestMandatory,draw,89,1,1,0,1,4277
heuristicCountPieces,8,heuristicCountPiecesWeighted,8,bestMandatory,white,69,3,0,0,0,1401
heuristicCountPieces,8,heuristicCountPiecesWeighted,8,bestMandatory,black,54,0,0,2,2,2514
heuristicCountPieces,8,heuristicCountPiecesWeighted,8,bestMandatory,black,42,0,0,4,1,1162
heuristicCountPieces,8,heuristicCountPiecesWeighted,8,bestMandatory,white,55,2,1,0,0,574
heuristicCountPieces,8,heuristicCountPiecesWeighted,8,bestMandatory,draw,86,0,1,0,2,5883
