heuristicCountPiecesWeighted,4,heuristicCountPieces,4,mandatory,white,75,1,1,1,0,111
heuristicCountPiecesWeighted,4,heuristicCountPieces,4,mandatory,draw,82,0,2,1,1,50
heuristicCountPiecesWeighted,4,heuristicCountPieces,4,mandatory,white,51,6,1,1,0,31
heuristicCountPiecesWeighted,4,heuristicCountPieces,4,mandatory,white,55,4,1,0,0,27
heuristicCountPiecesWeighted,4,heuristicCountPieces,4,mandatory,white,63,2,1,0,0,32
heuristicCountPiecesWeighted,4,heuristicCountPieces,4,mandatory,white,135,1,1,0,0,100
heuristicCountPiecesWeighted,4,heuristicCountPieces,4,mandatory,draw,100,0,2,2,1,95
heuristicCountPiecesWeighted,4,heuristicCountPieces,4,mandatory,white,63,4,1,1,0,33
heuristicCountPiecesWeighted,4,heuristicCountPieces,4,mandatory,white,111,2,2,0,0,66
heuristicCountPiecesWeighted,4,heuristicCountPieces,4,mandatory,draw,158,0,1,1,1,87
heuristicCountPiecesWeighted,4,heuristicCountPieces,4,mandatory,white,53,5,1,1,0,18
heuristicCountPiecesWeighted,4,heuristicCountPieces,4,mandatory,white,79,2,1,0,0,34
heuristicCountPiecesWeighted,4,heuristicCountPieces,4,mandatory,white,131,0,2,0,0,198
heuristicCountPiecesWeighted,4,heuristicCountPieces,4,mandatory,white,77,4,1,0,0,56
heuristicCountPiecesWeighted,4,heuristicCountPieces,4,mandatory,black,64,0,0,7,0,29
heuristicCountPiecesWeighted,4,heuristicCountPieces,4,mandatory,black,70,0,0,4,0,24
heuristicCountPiecesWeighted,4,heuristicCountPieces,4,mandatory,draw,88,0,2,1,1,37
heuristicCountPiecesWeighted,4,heuristicCountPieces,4,mandatory,draw,115,1,1,0,1,109
heuristicCountPiecesWeighted,4,heuristicCountPieces,4,mandatory,white,59,3,1,0,0,30
heuristicCountPiecesWeighted,4,heuristicCountPieces,4,mandatory,black,66,0,0,4,0,28
heuristicCountPiecesWeighted,4,heuristicCountPieces,4,mandatory,black,116,0,0,2,2,103
heuristicCountPiecesWeighted,4,heuristicCountPieces,4,mandatory,white,57,6,1,1,0,34
heuristicCountPiecesWeighted,4,heuristicCountPieces,4,mandatory,black,96,0,0,1,1,46
heuristicCountPiecesWeighted,4,heuristicCountPieces,4,mandatory,draw,113,0,1,1,1,59
heuristicCountPiecesWeighted,4,heuristicCountPieces,4,mandatory,black,136,0,0,0,1,64
heuristicCountPiecesWeighted,4,heuristicCountPieces,4,bestMandatory,white,57,3,1,0,0,35
heuristicCountPiecesWeighted,4,heuristicCountPieces,4,bestMandatory,white,87,2,1,0,0,47
heuristicCountPiecesWeighted,4,heuristicCountPieces,4,bestMandatory,black,54,0,0,3,1,23
heuristicCountPiecesWeighted,4,heuristicCountPieces,4,bestMandatory,white,69,3,1,0,0,32
heuristicCountPiecesWeighted,4,heuristicCountPieces,4,bestMandatory,white,69,5,2,0,0,43
heuristicCountPiecesWeighted,4,heuristicCountPieces,4,bestMandatory,white,79,1,1,0,0,31
heuristicCountPiecesWeighted,4,heuristicCountPieces,4,bestMandatory,white,59,5,1,0,0,32
heuristicCountPiecesWeighted,4,heuristicCountPieces,4,bestMandatory,draw,95,0,2,1,1,51
heuristicCountPiecesWeighted,4,heuristicCountPieces,4,bestMandatory,white,87,2,1,0,0,41
heuristicCountPiecesWeighted,4,heuristicCountPieces,4,bestMandatory,white,123,1,1,0,0,71
heuristicCountPiecesWeighted,4,heuristicCountPieces,4,bestMandatory,draw,92,1,2,2,2,89
heuristicCountPiecesWeighted,4,heuristicCountPieces,4,bestMandatory,black,58,0,0,6,0,24
heuristicCountPiecesWeighted,4,heuristicCountPieces,4,bestMandatory,white,57,4,1,0,0,27
heuristicCountPiecesWeighted,4,heuristicCountPieces,4,bestMandatory,black,44,0,0,8,1,19
heuristicCountPiecesWeighted,4,heuristicCountPieces,4,bestMandatory,white,57,4,3,0,0,36
heuristicCountPiecesWeighted,4,heuristicCountPieces,4,bestMandatory,draw,90,0,1,0,1,51
heuristicCountPiecesWeighted,4,heuristicCountPieces,4,bestMandatory,white,75,2,1,0,0,34
heuristicCountPiecesWeighted,4,heuristicCountPieces,4,bestMandatory,white,61,5,1,1,0,26
heuristicCountPiecesWeighted,4,heuristicCountPieces,4,bestMandatory,white,79,0,1,1,0,40
heuristicCountPiecesWeighted,4,heuristicCountPieces,4,bestMandatory,white,67,4,1,0,0,38
heuristicCountPiecesWeighted,4,heuristicCountPieces,4,bestMandatory,white,79,3,1,0,0,42
heuristicCountPiecesWeighted,4,heuristicCountPieces,4,bestMandatory,white,67,0,2,0,0,29
heuristicCountPiecesWeighted,4,heuristicCountPieces,4,bestMandatory,white,65,3,1,0,0,35
heuristicCountPiecesWeighted,4,heuristicCountPieces,4,bestMandatory,white,57,3,2,0,0,24
heuristicCountPiecesWeighted,4,heuristicCountPieces,4,bestMandatory,white,63,4,1,0,0,31
heuristicCountPiecesWeighted,4,heuristicWeighDistance,4,mandatory,white,61,5,1,0,0,29
heuristicCountPiecesWeighted,4,heuristicWeighDistance,4,mandatory,black,52,0,0,3,0,25
heuristicCountPiecesWeighted,4,heuristicWeighDistance,4,mandatory,white,65,4,0,0,0,36
heuristicCountPiecesWeighted,4,heuristicWeighDistance,4,mandatory,draw,134,1,1,0,2,223
heuristicCountPiecesWeighted,4,heuristicWeighDistance,4,mandatory,black,46,0,0,5,1,28
heuristicCountPiecesWeighted,4,heuristicWeighDistance,4,mandatory,black,66,0,0,4,1,38
heuristicCountPiecesWeighted,4,heuristicWeighDistance,4,mandatory,draw,114,1,1,1,1,89
heuristicCountPiecesWeighted,4,heuristicWeighDistance,4,mandatory,draw,79,0,1,1,1,33
heuristicCountPiecesWeighted,4,heuristicWeighDistance,4,mandatory,black,68,0,0,3,1,40
heuristicCountPiecesWeighted,4,heuristicWeighDistance,4,mandatory,black,54,0,0,4,0,27
heuristicCountPiecesWeighted,4,heuristicWeighDistance,4,mandatory,white,59,6,0,1,0,31
heuristicCountPiecesWeighted,4,heuristicWeighDistance,4,mandatory,black,88,0,0,1,2,94
heuristicCountPiecesWeighted,4,heuristicWeighDistance,4,mandatory,black,70,0,0,3,1,31
heuristicCountPiecesWeighted,4,heuristicWeighDistance,4,mandatory,draw,92,2,1,2,1,62
heuristicCountPiecesWeighted,4,heuristicWeighDistance,4,mandatory,draw,93,2,1,2,1,64
heuristicCountPiecesWeighted,4,heuristicWeighDistance,4,mandatory,black,58,0,0,4,1,34
heuristicCountPiecesWeighted,4,heuristicWeighDistance,4,mandatory,black,58,0,0,3,1,22
heuristicCountPiecesWeighted,4,heuristicWeighDistance,4,mandatory,draw,112,0,1,0,2,93
heuristicCountPiecesWeighted,4,heuristicWeighDistance,4,mandatory,black,92,0,0,2,1,64
heuristicCountPiecesWeighted,4,heuristicWeighDistance,4,mandatory,black,62,0,0,6,0,28
heuristicCountPiecesWeighted,4,heuristicWeighDistance,4,mandatory,draw,112,0,1,0,2,112
heuristicCountPiecesWeighted,4,heuristicWeighDistance,4,mandatory,black,50,0,0,4,0,21
heuristicCountPiecesWeighted,4,heuristicWeighDistance,4,mandatory,black,70,0,0,3,1,28
heuristicCountPiecesWeighted,4,heuristicWeighDistance,4,mandatory,white,59,4,0,0,0,28
heuristicCountPiecesWeighted,4,heuristicWeighDistance,4,mandatory,white,59,8,0,0,0,33
heuristicCountPiecesWeighted,4,heuristicWeighDistance,4,bestMandatory,white,51,6,0,0,0,20
